dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,siteVisitStartDate,siteVisitEndDate,description
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGAS0002,http://linked.data.gov.au/dataset/ausplots/site-waagas0002,20160808,http://linked.data.gov.au/dataset/ausplots/sv-58421,2016-08-08T15:32:20Z,2016-08-08T15:32:20Z,"South Side of track, 10.1km west of abandoned Jigalong mission road on track to Newman via Jimblebar Mine. 36.1km east of Wheelarra Hill. 76.5km east of Newman."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAARP0001,http://linked.data.gov.au/dataset/ausplots/site-ntaarp0001,20160602,http://linked.data.gov.au/dataset/ausplots/sv-58422,2016-06-02T08:52:59Z,2016-06-02T08:52:59Z,"Kakadu National Park, 37km west of Gimbit homestead.  56.5km north east of Pine Creek"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAARP0002,http://linked.data.gov.au/dataset/ausplots/site-ntaarp0002,20160602,http://linked.data.gov.au/dataset/ausplots/sv-58423,2016-06-02T17:24:35Z,2016-06-02T17:24:35Z,"Kakadu National Park, 34.5km west of Gimbit homestead. 58.5km north east of Pine Creek"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAARP0003,http://linked.data.gov.au/dataset/ausplots/site-ntaarp0003,20160603,http://linked.data.gov.au/dataset/ausplots/sv-58424,2016-06-03T14:50:55Z,2016-06-03T14:50:55Z,Kakadu National park.  18km west north west of Gimbit homestead. 75km north east of pine Creek.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAGFU0041,http://linked.data.gov.au/dataset/ausplots/site-ntagfu0041,20160502,http://linked.data.gov.au/dataset/ausplots/sv-58425,2016-05-02T11:48:10Z,2016-05-02T11:48:10Z,"Mataranka Station, 10.3km north west of homestead. 24.5km north west of Mataranka"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0004,http://linked.data.gov.au/dataset/ausplots/site-ntastu0004,20160503,http://linked.data.gov.au/dataset/ausplots/sv-58426,2016-05-03T09:41:51Z,2016-05-03T09:41:51Z,Mataranka Station 3.9km south east of homestead. 10.2km north west of Mataranka.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0005,http://linked.data.gov.au/dataset/ausplots/site-ntastu0005,20160503,http://linked.data.gov.au/dataset/ausplots/sv-58427,2016-05-03T15:15:53Z,2016-05-03T15:15:53Z,Mataranka Station 11.7km south east of homestead. 2.3km north west of Mataranka
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0001,http://linked.data.gov.au/dataset/ausplots/site-ntastu0001,20160430,http://linked.data.gov.au/dataset/ausplots/sv-58428,2016-04-30T12:43:22Z,2016-04-30T12:43:22Z,"Maryfield Station, 5km south south east of homestead. 39.5km south east of Larrimah"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0002,http://linked.data.gov.au/dataset/ausplots/site-ntastu0002,20160501,http://linked.data.gov.au/dataset/ausplots/sv-58429,2016-05-01T16:58:00Z,2016-05-01T16:58:00Z,"Maryfield Station, 7.6km north north west of homestead. 27.5km south east of Larrimah"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0003,http://linked.data.gov.au/dataset/ausplots/site-ntastu0003,20160501,http://linked.data.gov.au/dataset/ausplots/sv-58430,2016-05-01T15:10:00Z,2016-05-01T15:10:00Z,Maryfield Station 16km north west of homestead. 18.9km south east of Larrimah
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMGD0003,http://linked.data.gov.au/dataset/ausplots/site-ntamgd0003,20160428,http://linked.data.gov.au/dataset/ausplots/sv-58431,2016-04-28T09:38:07Z,2016-04-28T09:38:07Z,"Newcastle Waters Station, 3.8km north east of homestead. 24.5km north west of Elliot"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMGD0004,http://linked.data.gov.au/dataset/ausplots/site-ntamgd0004,20160429,http://linked.data.gov.au/dataset/ausplots/sv-58432,2016-04-29T09:01:26Z,2016-04-29T09:01:26Z,"Newcastle Waters Station, 20km south east of homestead. 4.3km north west of Elliott"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0004,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0004,20151115,http://linked.data.gov.au/dataset/ausplots/sv-58493,2015-11-15T13:42:38Z,2015-11-15T13:42:38Z,"Lawson, Blue Mountains National Park. 2.8km north east of Lawson. 13.5km east north east of Katoomba"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAVIB0001,http://linked.data.gov.au/dataset/ausplots/site-waavib0001,20160605,http://linked.data.gov.au/dataset/ausplots/sv-58494,2016-06-05T11:33:45Z,2016-06-05T11:33:45Z,"Parrys Lagoon, Grassland"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMGD0005,http://linked.data.gov.au/dataset/ausplots/site-ntamgd0005,20160429,http://linked.data.gov.au/dataset/ausplots/sv-58495,2016-04-29T14:35:35Z,2016-04-29T14:35:35Z,"Newcastle Waters Station, 11.7km south east of homestead. 12.6km north west of Elliott."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0007,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0007,20151120,http://linked.data.gov.au/dataset/ausplots/sv-58496,2015-11-20T09:31:17Z,2015-11-20T09:31:17Z,Newnes State Forest. 10.9km north east of Wallerawang. 16.8 km north of Lithgow. Plot is 400m from original BATS plot due to precipitous nature of that site.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAVIB0002,http://linked.data.gov.au/dataset/ausplots/site-waavib0002,20160606,http://linked.data.gov.au/dataset/ausplots/sv-58497,2016-06-06T09:46:46Z,2016-06-06T09:46:46Z,As previous
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0001,http://linked.data.gov.au/dataset/ausplots/site-waamur0001,20161001,http://linked.data.gov.au/dataset/ausplots/sv-58498,2016-10-01T10:00:19Z,2016-10-01T10:00:19Z,Weebo SWA0904
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAASWA0004,http://linked.data.gov.au/dataset/ausplots/site-waaswa0004,20160929,http://linked.data.gov.au/dataset/ausplots/sv-58499,2016-09-29T12:30:46Z,2016-09-29T12:30:46Z,Yeal Nature Reserve. 18.4km west south west of Gingin.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAVIB0003,http://linked.data.gov.au/dataset/ausplots/site-waavib0003,20160607,http://linked.data.gov.au/dataset/ausplots/sv-58500,2016-06-07T14:27:15Z,2016-06-07T14:27:15Z,done
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0005,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0005,20151117,http://linked.data.gov.au/dataset/ausplots/sv-58501,2015-11-17T11:33:02Z,2015-11-17T11:33:02Z,"Evans Lookout, Blue Mountains National Park, 3.5km south east of Blackheath. 7.3km north of Katoomba"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0006,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0006,20151119,http://linked.data.gov.au/dataset/ausplots/sv-58502,2015-11-19T09:36:46Z,2015-11-19T09:36:46Z,"Wollemi National Park,  4.5km south west of Galah Mountain. 20.6 km north east of Lithgow"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0008,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0008,20151121,http://linked.data.gov.au/dataset/ausplots/sv-58503,2015-11-21T13:03:00Z,2015-11-21T13:03:00Z,"Gardens of Stone National Park, 21.1km north north west of Wallerawang. 31.3km north west of Lithgow"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAVIB0004,http://linked.data.gov.au/dataset/ausplots/site-waavib0004,20160608,http://linked.data.gov.au/dataset/ausplots/sv-58504,2016-06-08T09:38:02Z,2016-06-08T09:38:02Z,"El Questro Station, Cockburn Range. 24.3km north east of El Questro Resort. 36.9km south south west of Wyndam"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACEK0001,http://linked.data.gov.au/dataset/ausplots/site-waacek0001,20160609,http://linked.data.gov.au/dataset/ausplots/sv-58505,2016-06-09T16:12:52Z,2016-06-09T16:12:52Z,"Gibb River Station,"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACEK0002,http://linked.data.gov.au/dataset/ausplots/site-waacek0002,20160610,http://linked.data.gov.au/dataset/ausplots/sv-58506,2016-06-10T12:44:24Z,2016-06-10T12:44:24Z,King leopold airstrip
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACEK0003,http://linked.data.gov.au/dataset/ausplots/site-waacek0003,20160611,http://linked.data.gov.au/dataset/ausplots/sv-58507,2016-06-11T09:19:24Z,2016-06-11T09:19:24Z,King Leopold south site
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAADAL0001,http://linked.data.gov.au/dataset/ausplots/site-waadal0001,20160612,http://linked.data.gov.au/dataset/ausplots/sv-58508,2016-06-12T10:06:24Z,2016-06-12T10:06:24Z,Winjana
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGSD0001,http://linked.data.gov.au/dataset/ausplots/site-waagsd0001,20160614,http://linked.data.gov.au/dataset/ausplots/sv-58509,2016-06-14T09:52:07Z,2016-06-14T09:52:07Z,Mandira Marshes Hummock Grassland
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0002,http://linked.data.gov.au/dataset/ausplots/site-waamur0002,20161001,http://linked.data.gov.au/dataset/ausplots/sv-58510,2016-10-01T15:17:55Z,2016-10-01T15:17:55Z,Weebo southern plot
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACOO0032,http://linked.data.gov.au/dataset/ausplots/site-waacoo0032,20161003,http://linked.data.gov.au/dataset/ausplots/sv-58511,2016-10-03T16:36:50Z,2016-10-03T16:36:50Z,"Unallocated Crown Land, survey site SWA0701A, ca. 76.3 km west-northwest (87.57°) of Koolyanobbing and ca. 83.35 km west (282.61°) of Coolgardie"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACOO0031,http://linked.data.gov.au/dataset/ausplots/site-waacoo0031,20161003,http://linked.data.gov.au/dataset/ausplots/sv-58512,2016-10-03T11:41:07Z,2016-10-03T11:41:07Z,"(Unallocated Crown Land), survey site SWA0704A, ca. 72.31 km west-northwest (78.22°) of Koolyanobbing and ca. 91.82 km west (288.82°) of Coolgardie"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAJAF0001,http://linked.data.gov.au/dataset/ausplots/site-waajaf0001,20161010,http://linked.data.gov.au/dataset/ausplots/sv-58513,2016-10-10T14:58:38Z,2016-10-10T14:58:38Z,"Mount Roe National Park, survey site SWA0101A, ca. 46.47 km west (271.03°) of Mt. Barker"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAJAF0003,http://linked.data.gov.au/dataset/ausplots/site-waajaf0003,20161012,http://linked.data.gov.au/dataset/ausplots/sv-58514,2016-10-12T12:51:03Z,2016-10-12T12:51:03Z,"Stirling Range National Park, survey site SWA0204A, ca. 24.97 km north (5.38°) of Mt. Barker and ca. 17.13 km east-southeast (134.26°) of Cranbrook"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAJAF0002,http://linked.data.gov.au/dataset/ausplots/site-waajaf0002,20161011,http://linked.data.gov.au/dataset/ausplots/sv-58515,2016-10-11T12:47:01Z,2016-10-11T12:47:01Z,"Mount Roe National Park, survey site SWA0104A, ca. 36.45 km west (274.84°) of Mt. Barker and ca. 25.4 km east-southeast (113.37°) of Rocky Gully"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAESP0001,http://linked.data.gov.au/dataset/ausplots/site-waaesp0001,20161012,http://linked.data.gov.au/dataset/ausplots/sv-58516,2016-10-12T18:02:33Z,2016-10-12T18:02:33Z,"Stirling Range National Park, survey site SWA0201A, ca. 18.75 km north-northwest (26.76°) of Mt. Barker and ca. 27.24 km southeast (137.6°) of Cranbrook."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAAVW0001,http://linked.data.gov.au/dataset/ausplots/site-waaavw0001,20161004,http://linked.data.gov.au/dataset/ausplots/sv-58517,2016-10-04T15:17:20Z,2016-10-04T15:17:20Z,"Unallocated Crown Land, survey site SWA0404A, ca. 61.08km north (6.91°) of Hyden and ca. 54.95km west-northwest (70.85°) of Narembeen."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAAVW0002,http://linked.data.gov.au/dataset/ausplots/site-waaavw0002,20161005,http://linked.data.gov.au/dataset/ausplots/sv-58518,2016-10-05T12:09:59Z,2016-10-05T12:09:59Z,"Unallocated Crown Land, survey site SWA0401A, ca. 66.99 km north (3.18°) of Hyden and ca. 54.06 km northwest (63.28°) of Narembeen"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAAVW0003,http://linked.data.gov.au/dataset/ausplots/site-waaavw0003,20161006,http://linked.data.gov.au/dataset/ausplots/sv-58519,2016-10-06T17:37:53Z,2016-10-06T17:37:53Z,"Boyagin Nature Reserve. 13.5km south west of Brookton, 14.6km north west of Pingelly."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAAVW0004,http://linked.data.gov.au/dataset/ausplots/site-waaavw0004,20161006,http://linked.data.gov.au/dataset/ausplots/sv-58520,2016-10-06T17:18:03Z,2016-10-06T17:18:03Z,"Boyagin Nature Reserve. 14km south west of Brookton, 14.9km north east of Pingelly."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMAL0002,http://linked.data.gov.au/dataset/ausplots/site-waamal0002,20161007,http://linked.data.gov.au/dataset/ausplots/sv-58521,2016-10-07T18:36:14Z,2016-10-07T18:36:14Z,"Dragon Rocks Nature Reserve, survey site SWA0304A, ca. 48.18 km southeast (147.53°) of Hyden and ca. 32.83 km north (19.7°) of Newdegate"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMAL0003,http://linked.data.gov.au/dataset/ausplots/site-waamal0003,20161008,http://linked.data.gov.au/dataset/ausplots/sv-58522,2016-10-08T14:46:19Z,2016-10-08T14:46:19Z,"Dragon Rocks Nature Reserve, survey site SWA0301A, ca. 54.49 km southeast (150.04°) of Hyden and ca. 27.3 km north-northwest (27.21°) of Newdegate"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0004,http://linked.data.gov.au/dataset/ausplots/site-saaflb0004,20170817,http://linked.data.gov.au/dataset/ausplots/sv-58526,2017-08-17T11:20:36Z,2017-08-17T11:20:36Z,"Happy Valley Reservoir, North eastern edge of lake. 16km south south west of Adelaide GPO."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0015,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0015,20180203,http://linked.data.gov.au/dataset/ausplots/sv-58539,2018-02-03T10:10:00Z,2018-02-03T10:10:00Z,"Alpine National Park, 24.9 km north of Licola"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0011,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0011,20180130,http://linked.data.gov.au/dataset/ausplots/sv-58540,2018-01-30T18:13:26Z,2018-01-30T18:13:26Z,"Alpine National Park, 13km south of Hotham Heights"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0013,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0013,20180202,http://linked.data.gov.au/dataset/ausplots/sv-58541,2018-02-02T09:20:20Z,2018-02-02T09:20:20Z,"Alpine National Park, 26.9km north east of Licola"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0007,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0007,20180127,http://linked.data.gov.au/dataset/ausplots/sv-58543,2018-01-27T10:44:41Z,2018-01-27T10:44:41Z,"Alpine National Park, 5.4 km south west of Falls Creek."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0008,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0008,20180127,http://linked.data.gov.au/dataset/ausplots/sv-58544,2018-01-27T15:26:53Z,2018-01-27T15:26:53Z,"Alpine National Park, 5.1km south west of Falls Creek."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0010,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0010,20180129,http://linked.data.gov.au/dataset/ausplots/sv-58546,2018-01-29T11:25:00Z,2018-01-29T11:25:00Z,"Alpine National Park, 6.6km east north east of Falls Creek."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMUL0001,http://linked.data.gov.au/dataset/ausplots/site-nsamul0001,20180414,http://linked.data.gov.au/dataset/ausplots/sv-58549,2018-04-14T09:11:07Z,2018-04-14T09:11:07Z,"Naree Reserve, 7.3km south west of Ranger station. 130km north west of Burke"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMUL0003,http://linked.data.gov.au/dataset/ausplots/site-nsamul0003,20180415,http://linked.data.gov.au/dataset/ausplots/sv-58550,2018-04-15T10:29:41Z,2018-04-15T10:29:41Z,"Naree Reserve, 636m north of Homestead. 132km north west of Burke"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSACOP0001,http://linked.data.gov.au/dataset/ausplots/site-nsacop0001,20180410,http://linked.data.gov.au/dataset/ausplots/sv-58551,2018-04-10T11:32:44Z,2018-04-10T11:32:44Z,"Yathong Nature Reserve, 4.5km north west of Park office. 99km due north of Hillston"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSACOP0002,http://linked.data.gov.au/dataset/ausplots/site-nsacop0002,20180411,http://linked.data.gov.au/dataset/ausplots/sv-58552,2018-04-11T15:01:29Z,2018-04-11T15:01:29Z,"Yathong Nature Reserve, 9.3km east north east of ranger station. 98km north of Hillston"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0002,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0002,20180512,http://linked.data.gov.au/dataset/ausplots/sv-58555,2018-05-12T13:41:09Z,2018-05-12T13:41:09Z,"Warrumbungle National Park. 893m north west of Visitors Centre, 27.3km west of Coonabarabran."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0004,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0004,20180514,http://linked.data.gov.au/dataset/ausplots/sv-58556,2018-05-14T11:40:15Z,2018-05-14T11:40:15Z,Pilliga State Conservation Area. 53.7km south west of Narrabri.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0006,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0006,20180515,http://linked.data.gov.au/dataset/ausplots/sv-58557,2018-05-15T15:49:17Z,2018-05-15T15:49:17Z,Pilliga State Conservation Area. 53.7km south west of Narrabri.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSACHC0002,http://linked.data.gov.au/dataset/ausplots/site-nsachc0002,20180417,http://linked.data.gov.au/dataset/ausplots/sv-58558,2018-04-17T14:04:50Z,2018-04-17T14:04:50Z,"Sturt National Park, 20.4km north west of Mount Wood shearers quarters. 21.6km north east of Tibooburra"
